verwijde	nloorsp	commenta	lrsID	nedespel	hduispel	jaarnl	herknl	oorsprnl	nedecog	hduitcog	nedetran	hduitran	herkhdui	oorsphdui
 	periode	 	 	periode	periode	1657	6	3	 	 	perio:d@	 	2	3
 	percentage	 	 	percentage	prozentsatz	1581	2	2	 	 	pErsEnta:zj@	 	2	2
 	personeel	 	 	personeel	personal	1570	2	2	 	 	pErsone:l	 	2	2
 	personeel	 	 	personeel	personal	1570	2	2	 	 	pErsone:l	 	2	2
 	paar	 	 	paar	par	1274	2	2	 	 	pa:r	 	2	2
 	 	 	 	plezier	spass	1574	6	6	 	 	pl@zir	 	5	2
 	 	 	 	plaat	platte	1280	6	3	 	 	pla:t	 	2	3
 	 	 	 	plek	platz	1358	1	1	 	 	plEk	 	1	1
 	 	 	 	plakken	kleben	1360	9	9	 	 	plAk@n	 	1	1
 	vind_plaats	plaats	 	plaatsvinden	stattfinden	1285	8	3	 	 	pla:tsvInd@n	 	1	1
 	 	 	 	plat	platt	1287	6	3	 	 	plAt	 	6	3
 	platteland	plat	 	platteland	land	1287	6	3	 	 	plAt@lAnt	 	1	1
 	 	 	 	plein	platz	1285	6	2	 	 	plEin	 	2	3
 	pleit	 	 	pleiten	plädieren	1278	6	2	 	 	plEit@n	 	6	2
 	 	 	 	plannen	planen	1728	7	2	 	 	plEn@n	 	7	2
 	ordening!	 	 	planning!	planung	1748	7	2	 	 	plEnIN	 	7	2
 	 	 	 	boerderij	bauernhof	1644	1	1	 	 	burd@rEi	 	1	1
 	plaatsen!	 	 	plaatsen!	platzieren	1285	6	3	 	 	pla:ts@n	 	2	3
 	plan	 	 	plan	plan	1674	6	2	 	 	plAn	 	6	2
 	 	 	 	plant	pflanze	1201	2	2	 	 	plAnt	 	2	2
 	 	 	 	ploeg	pflug	1250	1	1	 	 	plux	 	1	1
 	 	 	 	plus	plus	1537	2	2	 	 	plYs	 	2	2
 	poos!	 	 	poos!	weile	1338	6	2	 	 	po:s	 	1	1
 	 	 	 	poot	pfote	1287	1	9	 	 	po:t	 	1	9
 	politieke	 	 	politiek	politik	1548	6	3	 	 	politik	 	6	3
 	pas	 	 	pas	neulich	1265	6	2	 	 	pAs	 	1	1
 	 	 	 	passen	passen	1265	6	2	 	 	pAs@n	 	6	2
 	positiev	 	 	positief	positief	1663	6	2	 	 	pozitif	 	6	2
 	post	 	 	post	post	1525	6	2	 	 	pOst	 	5	2
 	post_dienst	post	 	postdienst	postdienst	1525	6	2	 	 	pOst	 	5	2
 	proberen	 	 	proberen	versuchen	1440	2	2	 	 	probe:r@n	 	1	1
 	 	 	 	proberen	probieren	1440	2	2	 	 	probe:r@n	 	2	2
 	premier	 	 	premier	premierminister	1901	6	2	 	 	pr@mje:	 	6	2
 	goed!	nauw	 	nauwkeurig	genau	1285	1	1	 	 	nAuG@zEt	 	6	2
 	 	 	 	precies	präzis	1537	6	2	 	 	pr@sis	 	6	2
 	 	 	 	praten	reden	1440	1	1	 	 	pra:t@n	 	1	1
 	praten	 	 	praten	reden	1440	1	1	 	 	pra:t@n	 	1	1
 	praktisch!	 	 	praktisch	praktisch	1840	6	3	 	 	prAktis	 	2	3
 	 	 	 	prachtig	prächtig	1558	8	1	 	 	prAxt@x	 	1	1
 	presenteren	 	 	presenteren	präsentieren	1201	6	2	 	 	prezEnte:r@n	 	6	2
 	preventie	preventie	 	preventief	präventiv	1626	6	2	 	 	prevEntif	 	6	2
 	president	 	 	president	präsident	1830	6	2	 	 	prezidEnt	 	6	2
 	 	 	 	prima	prima	1868	5	2	 	 	prima	 	5	2
 	principe	 	 	principe	prinzip	1830	6	2	 	 	prInsip@	 	2	2
 	prioriteit	prioriteit	 	prioritering	prioritierung	1604	6	2	 	 	priorite:rIN	 	6	2
 	prioriteit!	prioriteit	 	prioriteren!	prioritieren	1604	6	2	 	 	priorite:r@n	 	6	2
 	particulier	 	 	privaat	privat	1350	2	2	 	 	priva:t	 	2	2
 	product	 	 	product	produkt	1508	2	2	 	 	prodYkt	 	2	2
 	produceer	 	 	produceren	produzieren	1370	2	2	 	 	prodyse:r@n	 	2	2
 	profiteren	 	 	profiteren	ausnutzen	1451	6	2	 	 	profite:r@n	 	1	1
 	programma	 	 	programma	programm	1778	2	3	 	 	proGrAma:	 	2	3
 	procedure	 	 	procedure	verfahren	1494	6	2	 	 	pros@dyr@	 	1	1
 	 	 	 	procent	prozent	1792	2	2	 	 	prosEnt	 	2	2
 	protocol	 	 	protocol	protokoll	1477	6	2	 	 	protokOl	 	2	2
 	uitstekend	steken	 	uitstekend	ausgezeichnet	1236	1	1	 	 	9ytste:k@nt	 	1	1
 	publiek	 	 	publiek	publikum	1548	6	2	 	 	pyblik	 	6	2
 	 	 	 	reclame	reklame	1885	6	2	 	 	r@kla:m@	 	6	2
 	relevant!	 	 	relevant	relevant	1464	2	2	 	 	r@l@vAnt	 	2	2
 	relatief	 	 	relatief	relativ	1598	6	2	 	 	r@latif	 	6	2
 	 	 	 	verliezen	verlieren	1201	1	1	 	 	v@rliz@n	 	1	1
 	recent	 	 	recent	neuest	1831	6	2	 	 	r@sEnt	 	1	1
 	respecteren	respect	 	respecteren	respektieren	1528	6	2	 	 	rEspEkte:r@n	 	6	2
 	respectieve!	respective	 	respectief	jeweilig	1553	2	2	 	 	rEspEktif	 	1	1
 	herziening	reviseren	 	revisie	revision	1634	6	2	 	 	r@vizi	 	2	2
 	 	 	 	ruilen	tauschen	1506	1	1	 	 	r9yl@n	 	10	9
 	 	 	 	radio	radio	1901	7	2	 	 	ra:dio:	 	7	2
 	rapporteur	 	 	rapporteur	berichterstatter	1476	6	2	 	 	rapOrt2:r	 	1	1
 	breng_uit	rapport	 	rapporteren	berichten	1476	6	2	 	 	rapOrte:r@n	 	1	1
 	racisme	raciaal	 	racisme	rassismus	1950	6	9	 	 	rasIsm@	 	6	9
 	racistisch!	raciaal	 	racistisch!	rassistisch	1950	6	9	 	 	rasIstis	 	6	9
 	bereid	 	 	bereid	bereit	1285	1	1	 	 	b@rEit	 	1	1
 	 	 	 	redden	retten	1471	1	1	 	 	rEd@n	 	1	1
 	reden	 	 	reden	grund	1350	1	1	 	 	re:d@n	 	1	1
 	regeling	regel	 	regeling	regelung	1236	2	2	 	 	re:G@lIN	 	2	2
 	 	 	 	regelen	regeln	1471	6	2	 	 	re:G@l@n	 	6	2
 	regel	 	 	regelen	regeln	1236	2	2	 	 	re:G@l@n	 	2	2
 	regelgeving	regel	 	regelgeving	regelung	1236	8	2	 	 	re:G@lGe:vIN	 	2	2
 	regelmatig	 	 	regelmatig	regelmässig	1661	8	2	 	 	re:G@lma:t@x	 	2	2
 	regel	 	 	reguleren	regulieren	1236	2	2	 	 	re:gyle:r@n	 	2	2
 	 	rusten 1201	 	rustig	ruhig	1201	1	1	 	 	rYst@x	 	1	1
 	 	 	 	rug	Rücken	901	1	1	 	 	rYx	 	1	1
 	reageer	 	 	reageren	reagieren	1847	8	2	 	 	reaGe:r@n	 	2	2
 	reactie	 	 	reactie	reaktion	1734	6	2	 	 	reAksi	 	6	2
 	reëel	 	 	reëel	reell	1535	6	2	 	 	ree:l	 	6	2
 	regio	 	 	regio	region	1926	2	2	 	 	reGio	 	2	2
 	regionaal	 	 	regionaal	regional	1901	2	2	 	 	reGiona:l	 	2	2
 	regionaal!	regionaal	 	regionale politiek	regionalpolitik	1901	8	2	 	 	reGiona:l@ politik	 	2	2
 	reglement	 	 	reglement	reglement	1516	2	2	 	 	reGl@mEnt	 	2	2
 	regelgeving	reguleren	 	regulering	regulierung	1451	2	2	 	 	reGyle:rIN	 	2	2
 	 	 	 	regenen	regnen	901	1	1	 	 	re:G@n@n	 	1	1
 	schoonmaak	 	 	reinigen	reinigen	1437	1	1	 	 	rEin@G@n	 	1	1
 	 	raken	 	geraken	gelangen	1285	1	1	 	 	G@ra:k@n	 	1	1
 	reizen!	reis	 	reizen	reisen	1201	1	1	 	 	rEiz@n	 	1	1
 	 	 	 	raken	treffen	1285	1	1	 	 	ra:k@n	 	1	1
 	raken	 	 	raken	treffen	1285	1	1	 	 	ra:k@n	 	1	1
 	rekening	rekenen	 	rekening	rechnung	1220	1	1	 	 	re:k@nIN	 	1	1
 	rekening	 	 	rekening	berücksichtigung	1220	1	1	 	 	re:k@nIN	 	1	1
 	reken	 	 	rekenen	rechnen	1220	1	1	 	 	re:k@n@n	 	1	1
 	vertegenwoordiging	representant	 	representatie	repräsentation	1657	6	2	 	 	r@prezEnta:tsi	 	2	2
 	vertegenwoordiger	 	 	representant	repräsentant	1657	6	2	 	 	r@prezEntAnt	 	2	2
 	republiek!	 	 	republiek!	republik	1553	6	2	 	 	repyblik	 	6	2
 	rest	 	 	rest	rest	1452	6	2	 	 	rEst	 	6	2
 	rest!	 	 	resteren	übrig bleiben	1503	6	2	 	 	rEste:r@n	 	1	1
 	herzien	 	 	revideren	überholen	1530	2	2	 	 	revide:r@n	 	1	1
 	regime	 	 	regime	regime	1820	6	2	 	 	rezjim	 	6	2
 	resolutie	 	 	resolutie	resolution	1549	6	2	 	 	rezolytsi	 	6	2
 	reeks	 	 	reeks	reihe	1398	1	1	 	 	re:ks	 	1	1
 	raadgevend	raad	 	raadgevend	beratend	901	1	1	 	 	ra:txe:v@nt	 	1	1
 	raadpleging	raad	 	raadpleging	heranziehung	901	1	1	 	 	ta:txe:vIN	 	1	1
 	 	 	 	rood	rot	1236	1	1	 	 	ro:t	 	1	1
 	 	 	 	rijden	fahren	1220	1	1	 	 	rEid@n	 	1	1
 	redelijk	rede	 	redelijk	redlich	1200	1	1	 	 	re:d@l@k	 	1	1
 	 	 	 	rij	reihe	1343	1	1	 	 	rEi	 	1	1
 	rijk!	 	 	rijk	reich	1200	1	1	 	 	rEik	 	1	1
 	voldoen!	 	 	reiken!	reichen	1265	1	1	 	 	rEik@n	 	1	1
 	lopen	 	 	lopen	gehen	901	1	1	 	 	lo:p@n	 	1	1
 	 	 	 	rijst	reis	1252	6	3	 	 	rEist	 	2	3
 	resultaat	resulteren	 	resultaat	ergebnis	1595	6	2	 	 	rezYlta:t	 	1	1
 	 	 	 	reserveren	reservieren	1276	6	2	 	 	rezErve:r@n	 	2	2
 	dreig	 	 	riskeren	riskieren	1777	5	2	 	 	rIske:r@n	 	5	2
 	risico	 	 	risico	risiko	1525	5	2	 	 	riziko	 	5	2
 	voertuig!	 	 	voertuig!	fahrzeug	1707	1	1	 	 	vurt9yx	 	1	1
 	rechtbank	recht	 	rechtbank	gericht	901	1	1	 	 	rExtbANk	 	1	1
 	 	 	 	rechts	rechts	1477	1	1	 	 	rExts	 	1	1
 	 	DUBBEL	 	rechts	rechts	1477	1	1	 	 	rExts	 	1	1
 	gerechtvaardigd!	gerecht	 	gerechtvaardigd!	rechtfertigt	1237	1	1	 	 	G@rExtfA:rd@xt	 	1	1
 	integendeel	tegendeel	 	integendeel	im gegenteil	1620	1	1	 	 	Inte:G@nde:l	 	1	1
 	 	 	 	recht	gerade	901	1	1	 	 	rExt	 	1	1
 	recht	 	 	recht	recht	901	1	1	 	 	rExt	 	1	1
 	gericht	richten	 	gericht	gezielt	1201	1	1	 	 	G@rIxt	 	1	1
 	eerlijk	 	 	rechtvaardig	gerecht	1350	1	1	 	 	e:rl@k	 	1	1
 	rechtvaardigheid	 	 	rechtvaardigheid	gerechtigkeit	1350	1	1	 	 	rExtfa:rd@x	 	1	1
 	recht_grondslag	recht	 	rechtsgrondslag	rechtsgrund	901	1	1	 	 	rExtGrOntslAx	 	1	1
 	richtsnoer	 	 	richtlijn	richtlinie	1786	8	1	 	 	rIxtIN	 	1	1
 	richten	 	 	richten	richten	1201	1	1	 	 	rIxt@n	 	1	1
 	rechtsstaat	recht	 	rechtsstaat	rechtsstaat	901	1	1	 	 	rExtsa:t	 	1	1
 	 	 	 	roze	rosa	1485	6	2	 	 	rO:z@	 	2	2
 	rol	 	 	rol	rolle	1280	6	2	 	 	rOl	 	6	2
 	ruim	 	 	ruim	geräumig	1351	1	1	 	 	r9ym	 	1	1
 	 	 	 	roepen	rufen	901	1	1	 	 	rup@n	 	1	1
 	 	 	 	rot	vergammelt	1407	1	1	 	 	rOt	 	9	9
 	 	 	 	ruzie	streit	1551	1	1	 	 	ryzi	 	1	1
 	 	 	 	ruiken	riechen	1265	1	1	 	 	r9yk@n	 	1	1
 	 	 	 	rond	rund	1236	6	2	 	 	rOnt	 	6	2
 	rond	 	 	rond	om herum	1836	6	2	 	 	rOnt	 	1	1
 	raken	 	 	beroeren!	berühren	1201	1	1	 	 	b@rur@n	 	1	1
 	 	 	 	sigaret	zigarette	1869	6	5	 	 	siGarEt	 	5	5
 	 	 	 	seconde	sekunde	1784	6	2	 	 	s@kOnd@	 	2	2
 	zo	 	 	zo	so	901	1	1	 	 	zo:	 	1	1
 	 	 	 	zodat	sodass	1285	1	1	 	 	zodAt	 	1	1
 	zodat!	 	 	zodat!	sodass	1285	1	1	 	 	zodAt	 	1	1
 	zoveel	 	 	zoveel	so viel	901	1	1	 	 	zo:ve:l	 	1	1
 	zolang	salang't	 	zolang	solang	788	1	1	 	 	zo:lAN	 	1	1
 	verzamelen	 	 	verzamelen	sammeln	1444	8	1	 	 	v@rza:m@l@n	 	1	1
 	 	zo	 	zomaar	ohne weiteres	901	1	1	 	 	zo:ma:r	 	1	1
 	 	zo	 	zo'n	so ein	901	1	1	 	 	zo:n	 	1	1
 	zogenaamd	noemen	 	zogenaamd	so genannt	1249	1	1	 	 	zoG@na:mt	 	1	1
 	zogenaamd	 	 	zogenaamd	so genannt	1249	1	1	 	 	zoG@na:mt	 	1	1
 	sanctie	 	 	sanctie	sanktion	1818	6	2	 	 	sANksi	 	6	2
 	ongeveer	 	 	ongeveer	ungefähr	1599	8	1	 	 	OnG@ve:r	 	1	1
 	 	 	 	zacht	sanft	901	1	1	 	 	zAxt	 	1	1
 	 	 	 	zat	satt	901	1	1	 	 	zAt	 	1	1
 	zij	 	 	zij	sie	1200	1	1	 	 	zEi	 	1	1
 	zij	 	 	zij	sie	1200	1	1	 	 	zEi	 	1	1
 	 	 	 	zes	sechs	1201	1	1	 	 	zEs	 	1	1
 	 	zes	 	zesde	sechste	1201	1	1	 	 	zEsd@	 	1	1
 	 	 	 	zak	tasche	1201	2	3	 	 	zAk	 	9	9
 	 	 	 	zestig	sechzig	1237	1	1	 	 	sEst@x	 	1	1
 	sector	 	 	sector	sektor	1740	2	2	 	 	sEktOr	 	2	2
 	zelf	 	 	zelf	selbst	901	1	1	 	 	zElf	 	1	1
 	 	 	 	zelfs	selbst	1285	1	1	 	 	zElfs	 	1	1
 	zelfs	 	 	zelfs	selbst	1285	1	1	 	 	zElfs	 	1	1
 	serieus	 	 	serieus	seriös	1650	6	2	 	 	seri2:s	 	6	2
 	zetten	 	 	zetten	setzen	901	1	1	 	 	zEt@n	 	1	1
 	 	 	 	ziek	krank	1236	1	1	 	 	zik	 	9	9
 	 	 	 	zaad	Samen	1201	1	1	 	 	za:t	 	1	1
 	 	 	 	zijde	seite	1220	1	1	 	 	zEid@	 	1	1
 	cijfer	 	 	cijfer	ziffer	1508	2	5	 	 	sEif@r	 	2	5
 	 	 	 	chic	schick	1844	6	9	 	 	Sik	 	6	9
 	 	ziek	 	ziekenhuis	krankenhaus	1236	1	1	 	 	zik@nh9ys	 	9	9
 	 	 	 	ademen	atmen	1201	1	1	 	 	a:d@m@n	 	1	1
 	 	 	 	zoeken	suchen	901	1	1	 	 	zuk@n	 	1	1
 	zullen	 	 	zullen	sollen	901	1	1	 	 	zYl@n	 	1	1
 	 	 	 	zomer	sommer	1236	1	1	 	 	zo:m@r	 	1	1
 	 	 	 	simpel	simpel	1265	6	2	 	 	sImp@l	 	6	2
 	zijn	 	 	zijn	sein	901	1	1	 	 	zEin	 	1	1
 	zijn	 	 	zijn	sein	901	1	1	 	 	zEin	 	1	1
 	de	 	 	zijn	sein	901	1	1	 	 	zEin	 	1	1
 	zin	 	 	zin	lust	1201	1	1	 	 	zIn	 	1	1
 	signaal	 	 	signaal	signal	1588	6	2	 	 	sInja:l	 	6	2
 	centraal	 	 	centraal	zentral	1796	6	2	 	 	sEntra:l	 	6	2
 	 	 	 	circa	zirka	1784	2	2	 	 	sIrka	 	2	2
 	 	zeggen	 	zogezegd	sozusagen	851	1	1	 	 	zo:G@zExt	 	1	1
 	 	 	 	zetel	sitz	1285	1	1	 	 	ze:t@l	 	1	1
 	 	 	 	shit	scheiss	1950	7	1	 	 	SIt	 	1	1
 	zitten!	 	 	zitten	sitzen	1201	1	1	 	 	zIt@n	 	1	1
 	citeren!	 	 	citeren!	zitieren	1451	6	2	 	 	site:r@n	 	2	2
 	burgermaatschappij!	 	 	civiel!	zivil	1467	6	2	 	 	sivil	 	6	2
 	 	 	 	zeggen	sagen	851	1	1	 	 	zEG@n	 	1	1
 	kijk	 	 	kijken	gucken	1350	1	1	 	 	kEik@n	 	1	1
 	zien	 	 	zien	sehen	1200	1	1	 	 	zin	 	1	1
 	toon_aan	tonen	 	aantonen	beweisen	1201	2	2	 	 	a:nto:n@n	 	1	1
 	tonen	 	 	tonen	zeigen	1201	1	1	 	 	to:n@n	 	1	1
 	stel	 	 	schieten	schiessen	901	1	1	 	 	sxit@n	 	1	1
 	 	 	 	zingen	singen	901	1	1	 	 	zIN@n	 	1	1
 	 	 	 	schelen	fehlen	1290	1	1	 	 	sxe:l@n	 	6	2
 	schenden	 	 	schenden	schänden	1220	1	1	 	 	sxEnd@n	 	1	1
 	schending	schend	 	schending	schändung	 	1	1	 	 	sxEndIN	 	1	1
 	scheppen	 	 	scheppen	schaffen	1201	1	1	 	 	sxEp@n	 	1	1
 	 	 	 	scherp	scharf	901	1	1	 	 	sxErp	 	1	1
 	schade	schade	 	schaden	schaden	1237	1	1	 	 	sxa:d@n	 	1	1
 	schadelijk	schade	 	schadelijk	schädlich	 	1	1	 	 	sxa:d@l@k	 	1	1
 	 	 	 	schaap	schaf	901	1	1	 	 	sxa:p	 	1	1
 	geschiedenis	 	 	geschiedenis	geschichte	1201	1	1	 	 	G@sxid@nIs	 	1	1
 	 	 	 	schilderij	gemälde	1485	1	1	 	 	sxIld@rEi	 	1	1
 	 	 	 	schilderen	malen	1485	1	1	 	 	sxIld@r@n	 	1	1
 	 	 	 	schijnen	scheinen	1236	1	1	 	 	sxEin@n	 	1	1
 	schenken	 	 	schenken	schenken	1265	1	1	 	 	sxENk@n	 	1	1
 	schepen!	 	 	vaartuig	schiff	1625	1	1	 	 	va:rt9yx	 	1	1
 	 	schitteren	 	schitterend	glänzend	1617	1	1	 	 	sxIt@r@nt	 	1	1
 	 	 	 	schuiven	schieben	1287	1	1	 	 	sx9yv@n	 	1	1
 	 	 	 	pauze	pause	1482	2	3	 	 	pAuz@	 	2	3
 	schrapen	 	 	schrappen	schaben	1406	1	1	 	 	sxrAp@n	 	1	1
 	 	 	 	schrikken	erschrecken	1340	1	1	 	 	sxrIk@n	 	1	1
 	 	 	 	verschrikkelijk	schrecklich	1340	1	1	 	 	v@rsxrIk@l@k	 	1	1
 	 	 	 	schrijven	schreiben	1236	2	2	 	 	sxrEiv@n	 	2	2
 	 	 	 	schoen	schuh	1201	1	1	 	 	sxun	 	1	1
 	slaan	 	 	slaan	schlagen	1201	1	1	 	 	sla:n	 	1	1
 	slagen!	 	 	lukken	gelingen	1451	1	1	 	 	lYk@n	 	1	1
 	slag	 	 	slag	schlag	1220	1	1	 	 	slAx	 	1	1
 	soort	 	 	slag	art	1638	1	1	 	 	slAx	 	6	2
 	slachtoffer	slachten	 	slachtoffer	opfer	1477	1	1	 	 	slAxtOf@r	 	2	2
 	 	 	 	slapen	schlafen	901	1	1	 	 	sla:p@n	 	1	1
 	 	kamer	 	slaapkamer	schlafzimmer	1201	2	3	 	 	sla:pka:m@r	 	1	1
 	 	 	 	erg	schlimm	901	1	1	 	 	Erx	 	1	1
 	slot	 	 	slot	schloss	1201	1	1	 	 	slOt	 	1	1
 	 	sluit	 	sluiten	schliessen	901	1	1	 	 	Aflo:p@n	 	1	1
 	 	 	 	sluiten	schliessen	1201	1	1	 	 	sl9yt@n	 	1	1
 	sluit	 	 	sluiten	schliessen	1201	1	1	 	 	sl9yt@n	 	1	1
 	 	 	 	smaak	geschmack	1201	1	1	 	 	sma:k	 	1	1
 	 	 	 	smal	eng	1201	1	1	 	 	smAl	 	1	1
 	 	 	 	roken	rauchen	1201	1	1	 	 	ro:k@n	 	1	1
 	 	 	 	zaterdag	samstag	1254	2	3	 	 	za:t@rdAx	 	2	3
 	 	 	 	snijden	schneiden	1200	1	1	 	 	snEid@n	 	1	1
 	 	 	 	slim	klug	1201	1	1	 	 	slIm	 	1	1
 	zeven!	 	 	zeven	sieben	901	1	1	 	 	ze:v@n	 	1	1
 	 	zeven 901	 	zevende	siebte	901	1	1	 	 	ze:v@nd@	 	1	1
 	 	 	 	sowieso	sowieso	1950	8	1	 	 	zo:wizo:	 	1	1
 	 	 	 	zoon	sohn	1237	1	1	 	 	zo:n	 	1	1
 	soort	 	 	soort	sorte	1350	6	2	 	 	so:rt	 	6	2
 	overeenkomstige!	 	 	soortgelijk!	derartig	1350	8	2	 	 	so:rtX@lEik	 	1	1
 	dergelijke!	 	 	dergelijk	derartig	1236	1	1	 	 	dErG@l@k	 	1	1
 	zulk	 	 	zulk	solch	1200	1	1	 	 	zYlk	 	1	1
 	 	iets	 	zoiets	so etwas	1201	1	1	 	 	zo:its	 	1	1
 	solidariteit	solidair	 	solidariteit	solidarität	1822	6	2	 	 	solidaritEit	 	6	2
 	 	 	 	soms	manchmal	1777	1	1	 	 	sOms	 	9	9
 	soms	 	 	soms	manchmal	1777	1	1	 	 	sOms	 	9	9
2	 	 	 	zeventig	siebzig	1201	1	1	 	 	se:v@nt@x	 	1	1
 	 	 	 	soep	suppe	1745	6	2	 	 	sup	 	6	2
 	sociale	 	 	sociaal	sozial	1805	6	2	 	 	sosja:l	 	6	2
 	socialebeleid!	sociaal	 	sociale politiek	sozialpolitik	1805	6	2	 	 	sosja:l@ politik	 	6	2
 	socialistisch	socialisme	 	socialistisch	sozialistisch	1850	6	2	 	 	sosjalIstis	 	6	2
 	 	 	 	spuwen	spucken	1201	1	1	 	 	spyw@n	 	1	1
 	 	 	 	sparen	sparen	1201	1	1	 	 	spa:r@n	 	1	1
 	specifiek	specificatie	 	specifiek	spezifisch	1648	6	2	 	 	spesifik	 	2	2
 	 	 	 	speciaal	spezial	1265	6	2	 	 	spesja:l	 	2	2
 	speciaal	 	 	speciaal	spezial	1265	6	2	 	 	spesja:l	 	2	2
 	spelen	 	 	spelen	spielen	1236	1	1	 	 	spe:l@n	 	1	1
 	 	 	 	jammer	schade	1236	1	1	 	 	jAm@r	 	1	1
 	 	 	 	helaas	leider	1548	6	2	 	 	hela:s	 	1	1
 	 	 	 	splijten	spalten	1201	1	1	 	 	splEit@n	 	1	1
 	 	spannen	 	spannend	spannend	1201	1	1	 	 	spAn@nt	 	1	1
 	 	 	 	spontaan	spontan	1888	6	2	 	 	spOnta:n	 	2	2
 	spraak	 	 	spraak	sprache	901	1	1	 	 	spra:k	 	1	1
 	spreken	 	 	spreken	sprechen	901	1	1	 	 	spre:k@n	 	1	1
 	spreker	spreken	 	spreker	sprecher	901	1	1	 	 	spre:k@r	 	1	1
 	verspreiden	 	 	spreiden	ausbreiten	1201	1	1	 	 	sprEid@n	 	1	1
 	 	 	 	springen	springen	1201	1	1	 	 	sprIN@n	 	1	1
 	 	GERARD: KLOPT DIT WEL?	 	spul	sache	1781	1	1	 	 	spYl	 	1	1
 	 	 	 	storen	stören	1260	1	1	 	 	sto:r@n	 	1	1
 	moment	tijd	 	tijdstip?	zeitpunkt	901	1	1	 	 	tEitstIp	 	1	1
 	voortdurend!	 	 	gestaag!	ständig	1201	1	1	 	 	G@sta:x	 	1	1
 	 	 	 	stage	praktikum	1901	6	6	 	 	sta:Z@	 	2	3
 	stabiliteit	 	 	stabiliteit	stabilität	1869	6	2	 	 	stabilitEit	 	2	2
 	 	 	 	stappen	schreiten	1350	1	1	 	 	stAp@n	 	1	1
 	starten!	 	 	starten	starten	1919	7	9	 	 	stArt@n	 	7	9
 	 	 	 	station	bahnhof	1839	6	2	 	 	stasjOn	 	1	1
 	stad	 	 	stad	stadt	901	1	1	 	 	stAt	 	1	1
 	 	 	 	steken	stechen	1236	1	1	 	 	ste:k@n	 	1	1
 	 	 	 	stel	paar	1343	1	1	 	 	stEl	 	1	1
 	 	 	 	stelen	stehlen	1201	1	1	 	 	ste:l@n	 	1	1
 	stellen	 	 	stellen	stellen	1260	1	1	 	 	stEl@n	 	1	1
 	stemming	 	 	stemming	stimmung	1534	1	1	 	 	stEmIN	 	1	1
 	sterk	 	 	sterk	stark	901	1	1	 	 	stErk	 	1	1
 	 	 	 	steen	Stein	901	1	1	 	 	ste:n	 	1	1
 	staan	 	 	staan	stehen	901	1	1	 	 	sta:n	 	1	1
 	goevernementeel	 	 	staats-	staats	1599	2	2	 	 	sta:t	 	2	2
 	 	 	 	kapot	kaputt	1717	6	9	 	 	kapOt	 	6	9
 	 	 	 	stil	still	1200	1	1	 	 	stIl	 	1	1
 	stemmen	stem	 	stemmen	stimmen	901	1	1	 	 	stEm@n	 	1	1
 	stimuleren	 	 	stimuleren	stimulieren	1669	6	2	 	 	stimyle:r@n	 	2	2
 	steun	steunen	 	steun	stütze	1420	1	1	 	 	st9yn	 	1	1
 	steunen	 	 	steunen	stützen	1420	1	1	 	 	st9yn@n	 	1	1
 	sterven!	 	 	sterven	sterben	1200	1	1	 	 	stErv@n	 	1	1
 	 	 	 	zenden	senden	901	1	1	 	 	zEnd@n	 	1	1
 	stuur	 	 	sturen	steuern	1432	1	1	 	 	styr@n	 	1	1
 	stuur	 	 	zenden	senden	901	1	1	 	 	zEnd@n	 	1	1
 	stand	 	 	stand	stand	1343	1	1	 	 	stAnt	 	1	1
 	 	 	 	stand	stand	1343	1	1	 	 	stAnt	 	1	1
 	standpunt	stand	 	standpunt	standpunkt	1343	1	1	 	 	stAntpYnt	 	1	1
 	 	 	 	stof	stoff	1201	1	1	 	 	stOf	 	1	1
 	stof	 	 	stof	staub	1201	1	1	 	 	stOf	 	1	1
 	 	 	 	stom	stumm	1201	1	1	 	 	stOm	 	1	1
 	 	 	 	stomp	stumpf	1400	1	1	 	 	stOmp	 	1	1
 	stoppen!	 	 	stoppen	stopfen	1849	7	9	 	 	stOp@n	 	10	7
 	strafrecht	straf	 	strafrecht	strafrecht	1557	8	1	 	 	strAfrExt	 	1	1
 	strafrechtelijk	straf	 	strafrechtelijk	strafrechtlich	1557	8	1	 	 	strAfrExt@l@k	 	1	1
 	 	 	 	straks	gleich	1597	1	1	 	 	strAks	 	1	1
 	streng	 	 	streng	streng	1437	1	1	 	 	strEN	 	1	1
 	strategisch	strategie	 	strategisch	strategisch	1897	6	3	 	 	strateGis	 	6	3
 	 	 	 	streek	gebiet	1285	1	1	 	 	stre:k	 	1	1
 	 	 	 	streep	strich	1283	1	1	 	 	stre:p	 	1	1
 	strijdig!	strijd	 	strijden!	streiten	1220	1	1	 	 	strEid@n	 	1	1
 	 	strijd	 	strijden	kämpfen	1220	1	1	 	 	strEid@n	 	2	2
 	strijd	 	 	strijd	streit	1220	1	1	 	 	strEit	 	1	1
 	streef	 	 	streven	streben	1276	1	1	 	 	stre:v@n	 	1	1
 	 	 	 	strand	strand	1368	1	1	 	 	strAnt	 	1	1
 	 	 	 	studeren	studieren	1265	2	2	 	 	styde:r@n	 	2	2
 	 	 	 	student	student	1350	2	2	 	 	stydEnt	 	2	2
 	structuurfonds	 	 	structuurfonds	strukturfonds	1651	6	2	 	 	strYkturfOns	 	2	2
 	 	 	 	staart	Schwanz	1201	1	1	 	 	sta:rt	 	9	9
